region,year,tourism_nights,gdp,population,temperature,precipitation
TR72,2019.0,1474612.0,15558.82,2461269.0,10.012536,1724.0791
TR72,2020.0,1148349.0,14807.46,2467565.0,10.2264805,1494.4983
TR72,2021.0,1545347.0,15778.72,2476439.0,9.64618,1643.6958
TR72,2022.0,1667351.0,18960.74,2488978.0,9.538469,1624.8417
TR72,2023.0,1330779.0,22949.12,2494889.0,10.090642,2174.1582
TR81,2013.0,263941.0,6989.53,1020108.0,11.905208,481.1859
TR81,2014.0,295424.0,7163.41,1020957.0,12.747314,568.85144
TR81,2015.0,266405.0,7395.87,1019534.0,11.935567,522.0137
TR81,2016.0,309323.0,7353.84,1023593.0,12.055338,547.30225
TR81,2018.0,986390.0,6572.43,1034922.0,13.175006,491.29675
TR81,2019.0,1136235.0,6103.84,1046711.0,12.5234785,463.17197
TR81,2020.0,718646.0,5836.67,1042760.0,12.901477,385.98633
TR81,2021.0,1036539.0,7344.62,1033797.0,12.113048,592.022
TR81,2022.0,1165777.0,8797.86,1040682.0,11.976306,580.36615
TR81,2023.0,858665.0,9135.58,1043919.0,13.170937,605.80444
TR82,2013.0,193806.0,5154.27,745525.0,10.447866,884.058
TR82,2014.0,209141.0,5087.97,763570.0,11.2609005,1166.7643
TR82,2015.0,251271.0,5468.05,756983.0,10.311196,1127.655
TR82,2016.0,216085.0,5544.69,757711.0,10.585257,1139.717
TR82,2018.0,884151.0,4474.45,765874.0,11.853346,1034.0844
TR82,2019.0,918693.0,4771.33,819468.0,11.123545,957.01025
TR82,2020.0,611424.0,4706.05,793437.0,11.624712,792.1629
TR82,2021.0,919317.0,4917.34,785265.0,10.709326,1099.1688
TR82,2022.0,1009598.0,5975.03,790515.0,10.659346,1046.7281
TR82,2023.0,679509.0,7265.57,794680.0,11.780439,1194.1328
TR83,2013.0,468537.0,16342.53,2717970.0,11.201858,1276.3271
TR83,2014.0,575674.0,15849.58,2714575.0,12.294194,1566.5063
TR83,2015.0,600447.0,17789.81,2717042.0,11.475901,1721.4698
TR83,2016.0,671132.0,17890.85,2721221.0,11.632593,1807.5447
TR83,2018.0,1777782.0,13997.88,2773386.0,13.045938,1630.5209
TR83,2019.0,1796551.0,14926.22,2822353.0,12.152711,1478.0016
TR83,2020.0,1134215.0,14031.2,2829953.0,12.550408,1234.828
TR83,2021.0,1519832.0,14146.15,2819560.0,11.9677925,1607.5917
TR83,2022.0,2273580.0,17721.38,2835454.0,11.709915,1573.2822
TR83,2023.0,1756369.0,21969.81,2827339.0,12.539185,1907.2075
TR90,2013.0,805027.0,16175.68,2545274.0,7.7037234,2469.328
TR90,2014.0,843013.0,15746.46,2553647.0,9.109527,2849.1506
TR90,2015.0,1447457.0,18389.36,2566840.0,8.752503,3041.5715
TR90,2016.0,872736.0,17577.47,2572850.0,8.366476,3299.551
TR90,2018.0,2092413.0,14308.76,2633417.0,10.163105,3030.8228
TR90,2019.0,2426150.0,15475.41,2719113.0,9.321132,2507.7534
TR90,2020.0,1576597.0,14340.68,2690180.0,9.469405,2434.35
TR90,2021.0,2503948.0,14186.34,2677584.0,9.250983,2799.8743
TR90,2022.0,2929817.0,16407.26,2693034.0,8.933742,2648.9907
TR90,2023.0,1907820.0,19687.81,2690038.0,9.799542,3089.3154
TRA1,2013.0,285842.0,6702.64,1071878.0,5.1681514,1454.298
TRA1,2014.0,300927.0,6331.82,1062345.0,6.7597585,1486.1708
TRA1,2015.0,334860.0,6792.93,1067560.0,6.662579,1891.8009
TRA1,2016.0,399190.0,7071.76,1063789.0,6.0075164,1900.4154
TRA1,2018.0,1045657.0,5748.87,1072404.0,8.037602,2016.901
TRA1,2019.0,1234090.0,6002.83,1086156.0,7.190782,1398.9487
TRA1,2020.0,950976.0,5677.99,1081652.0,7.1750526,1548.996
TRA1,2021.0,1213943.0,5817.47,1074620.0,7.5623627,1515.6775
