region,year,tourism_nights
UKH3,2016.0,763730.0
UKI3,2016.0,3370550.0
UKI4,2016.0,3852050.0
UKI5,2016.0,2407530.0
UKI6,2016.0,1805650.0
UKI7,2016.0,601880.0
UKJ1,2016.0,3204420.0
UKJ2,2016.0,3595940.0
UKJ3,2016.0,3148490.0
UKJ4,2016.0,1253900.0
UKK1,2016.0,4090180.0
UKK2,2016.0,3923400.0
UKK3,2016.0,3377300.0
UKK4,2016.0,4262050.0
UKL1,2016.0,3974250.0
UKL2,2016.0,2336960.0
UKM5,2016.0,0.0
UKM6,2016.0,3897640.0
UKN0,2016.0,2533550.0
FR21,2016.0,883141.0
FR22,2016.0,578685.0
FR23,2016.0,600966.0
FR24,2016.0,1160346.0
FR25,2016.0,1156336.0
FR26,2016.0,1587071.0
FR30,2016.0,1819755.0
FR41,2016.0,821554.0
FR42,2016.0,2771820.0
FR43,2016.0,401717.0
FR51,2016.0,760717.0
FR52,2016.0,1131214.0
FR53,2016.0,608146.0
FR61,2016.0,1866572.0
FR62,2016.0,2507068.0
FR63,2016.0,154156.0
FR71,2016.0,5691263.0
FR72,2016.0,400495.0
FR81,2016.0,1603026.0
FR82,2016.0,8449974.0
FR83,2016.0,864909.0
FRA1,2016.0,193463.0
FRA2,2016.0,229109.0
FRA3,2016.0,92043.0
FRA4,2016.0,148009.0
HR04,2016.0,1498475.0
HU10,2016.0,7816893.0
IE01,2016.0,2355836.0
IE02,2016.0,10548208.0
LT00,2016.0,2429499.0
NO01,2016.0,2439904.0
NO03,2016.0,534239.0
NO04,2016.0,423958.0
NO05,2016.0,1614091.0
PL11,2016.0,300414.0
PL12,2016.0,2631577.0
PL31,2016.0,163730.0
PL32,2016.0,179328.0
PL33,2016.0,63028.0
PL34,2016.0,195178.0
UKM2,2016.0,5282820.0
UKM3,2016.0,1481000.0
FRA5,2016.0,81422.0
AT11,2017.0,1596596.0
AT12,2017.0,2832967.0
AT13,2017.0,2604517.0
AT21,2017.0,2900617.0
AT22,2017.0,4966072.0
AT31,2017.0,2520268.0
AT32,2017.0,3802526.0
AT33,2017.0,3017394.0
AT34,2017.0,729605.0
BE10,2017.0,1236063.0
BE21,2017.0,844365.0
BE22,2017.0,384434.0
BE23,2017.0,452043.0
BE24,2017.0,615013.0
BE25,2017.0,2037248.0
BE31,2017.0,220761.0
BE32,2017.0,368039.0
BE33,2017.0,550023.0
BE34,2017.0,343867.0
BE35,2017.0,261099.0
BG31,2017.0,391156.0
BG32,2017.0,489690.0
BG33,2017.0,1264799.0
BG34,2017.0,1694712.0
BG41,2017.0,1800193.0
BG42,2017.0,1698119.0
CH01,2017.0,3970917.0
CH02,2017.0,3014021.0
CH03,2017.0,950849.0
CH04,2017.0,1514401.0
CH05,2017.0,4271957.0
CH06,2017.0,1656923.0
CH07,2017.0,1568819.0
CY00,2017.0,829370.0
CZ01,2017.0,1633087.0
CZ02,2017.0,1245150.0
CZ03,2017.0,2301466.0
CZ04,2017.0,1628407.0
CZ05,2017.0,3597251.0
CZ06,2017.0,2367867.0
CZ07,2017.0,2001988.0
CZ08,2017.0,1121657.0
DE11,2017.0,7818325.0
DE12,2017.0,6504313.0
DE13,2017.0,7266409.0
DE14,2017.0,4069609.0
DE21,2017.0,20421863.0
DE22,2017.0,6645511.0
DE23,2017.0,3197782.0
DE24,2017.0,3027204.0
DE25,2017.0,4416172.0
DE26,2017.0,3772355.0
DE27,2017.0,7376142.0
DE30,2017.0,14667095.0
DE40,2017.0,6054255.0
DE50,2017.0,1696484.0
DE60,2017.0,9318929.0
DE71,2017.0,11410280.0
DE72,2017.0,1265224.0
DE73,2017.0,4211172.0
DE80,2017.0,13102133.0
DE91,2017.0,3690057.0
DE92,2017.0,3953493.0
DE93,2017.0,3659386.0
DE94,2017.0,6305237.0
DEA1,2017.0,7109424.0
DEA2,2017.0,7804993.0
DEA3,2017.0,2592004.0
DEA4,2017.0,2672761.0
DEA5,2017.0,4419217.0
DEB1,2017.0,4096398.0
DEB2,2017.0,1937470.0
DEB3,2017.0,3597917.0
DEC0,2017.0,1087507.0
DED2,2017.0,5937788.0
DED4,2017.0,2733267.0
DED5,2017.0,2946345.0
DEE0,2017.0,4606038.0
DEF0,2017.0,9035508.0
DEG0,2017.0,5680342.0
DK01,2017.0,3494430.0
DK02,2017.0,615361.0
DK03,2017.0,2101282.0
DK04,2017.0,1588807.0
DK05,2017.0,884199.0
EA19,2017.0,738814323.0
EE00,2017.0,1612920.0
EL30,2017.0,2360438.0
EL41,2017.0,396506.0
EL42,2017.0,1255562.0
EL43,2017.0,900830.0
EL51,2017.0,798288.0
EL52,2017.0,2393495.0
EL53,2017.0,243503.0
EL54,2017.0,678982.0
EL61,2017.0,1175494.0
EL62,2017.0,649906.0
EL63,2017.0,910576.0
EL64,2017.0,896582.0
EL65,2017.0,1493979.0
ES11,2017.0,6701279.0
ES12,2017.0,3043734.0
ES13,2017.0,2295317.0
ES21,2017.0,3474984.0
ES22,2017.0,1451085.0
ES23,2017.0,847558.0
ES24,2017.0,4507227.0
ES30,2017.0,10841520.0
ES41,2017.0,6434925.0
ES42,2017.0,3031932.0
ES43,2017.0,2034816.0
ES51,2017.0,16556256.0
ES52,2017.0,15468676.0
ES53,2017.0,5165589.0
ES61,2017.0,23338294.0
ES62,2017.0,2333113.0
ES63,2017.0,123562.0
ES64,2017.0,124485.0
ES70,2017.0,8047677.0
EU25,2017.0,945547704.0
EU28,2017.0,972716381.0
FI19,2017.0,2877455.0
FI1B,2017.0,3074089.0
FI1C,2017.0,2045701.0
FI1D,2017.0,3937267.0
FI20,2017.0,118728.0
FR10,2017.0,29707358.0
FRB0,2017.0,4670754.0
FRC1,2017.0,3565097.0
FRC2,2017.0,1641309.0
FRD1,2017.0,3552859.0
FRD2,2017.0,2436529.0
FRE1,2017.0,4700499.0
FRE2,2017.0,2022608.0
FRF1,2017.0,4232365.0
FRF2,2017.0,2113008.0
FRF3,2017.0,3188995.0
FRG0,2017.0,6334508.0
FRH0,2017.0,6732693.0
FRI1,2017.0,7889334.0
FRI2,2017.0,1222763.0
FRI3,2017.0,4370692.0
FRJ1,2017.0,6190228.0
FRJ2,2017.0,5739238.0
FRK1,2017.0,3181866.0
FRK2,2017.0,14455705.0
FRL0,2017.0,13853546.0
FRM0,2017.0,2451880.0
FRY1,2017.0,973185.0
FRY2,2017.0,1096459.0
FRY3,2017.0,281907.0
FRY4,2017.0,1168459.0
HR03,2017.0,1733989.0
HU11,2017.0,1043360.0
HU12,2017.0,743159.0
HU21,2017.0,1401858.0
HU22,2017.0,2749856.0
HU23,2017.0,1499268.0
HU31,2017.0,1714215.0
HU32,2017.0,1285840.0
HU33,2017.0,1115039.0
ITC1,2017.0,5509006.0
ITC2,2017.0,1441532.0
ITC3,2017.0,5842708.0
ITC4,2017.0,11398438.0
ITF1,2017.0,3491153.0
ITF2,2017.0,245909.0
ITF3,2017.0,8508904.0
ITF4,2017.0,7008363.0
ITF5,2017.0,1427880.0
ITF6,2017.0,5631119.0
ITG1,2017.0,5805867.0
ITG2,2017.0,5074329.0
ITH1,2017.0,7983181.0
ITH2,2017.0,7904360.0
ITH3,2017.0,11305797.0
ITH4,2017.0,1959086.0
ITH5,2017.0,23038520.0
ITI1,2017.0,10339655.0
ITI2,2017.0,2019625.0
ITI3,2017.0,4596988.0
ITI4,2017.0,8487031.0
LI00,2017.0,2110.0
LT01,2017.0,329584.0
LT02,2017.0,1224405.0
LU00,2017.0,211347.0
LV00,2017.0,920269.0
ME00,2017.0,258752.0
MK00,2017.0,321282.0
MT00,2017.0,392664.0
NL11,2017.0,558554.0
NL12,2017.0,1463464.0
NL13,2017.0,769437.0
NL21,2017.0,1422177.0
NL22,2017.0,2585526.0
NL23,2017.0,223241.0
NL31,2017.0,1236155.0
NL32,2017.0,5437611.0
NL33,2017.0,3720705.0
NL34,2017.0,780882.0
NL41,2017.0,2083176.0
NL42,2017.0,2248521.0
PL21,2017.0,4967986.0
PL22,2017.0,2963099.0
PL41,2017.0,2091551.0
PL42,2017.0,2332698.0
PL43,2017.0,562805.0
PL51,2017.0,3906447.0
PL52,2017.0,457050.0
PL61,2017.0,1394835.0
PL62,2017.0,1735139.0
PL63,2017.0,2974330.0
PL71,2017.0,1405806.0
PL72,2017.0,855662.0
PL81,2017.0,1019650.0
PL82,2017.0,1288137.0
PL84,2017.0,613643.0
PL91,2017.0,4170893.0
PL92,2017.0,759499.0
PT11,2017.0,3370106.0
PT15,2017.0,4120750.0
PT16,2017.0,3092284.0
PT17,2017.0,3270251.0
PT18,2017.0,1256913.0
PT20,2017.0,751078.0
PT30,2017.0,820307.0
RO11,2017.0,2083491.0
RO12,2017.0,3313548.0
RO21,2017.0,1385683.0
RO22,2017.0,4896754.0
RO31,2017.0,1365945.0
RO32,2017.0,1426073.0
RO41,2017.0,1513114.0
RO42,2017.0,1457310.0
SE11,2017.0,7909667.0
SE12,2017.0,3164813.0
SE21,2017.0,2299726.0
SE22,2017.0,3418240.0
SE23,2017.0,5170838.0
SE31,2017.0,2219838.0
SE32,2017.0,1340784.0
SE33,2017.0,1695193.0
SI03,2017.0,1324331.0
SI04,2017.0,881929.0
SK01,2017.0,672644.0
SK02,2017.0,1314803.0
SK03,2017.0,2219914.0
SK04,2017.0,1660610.0
HR04,2017.0,1777836.0
FRY5,2017.0,83946.0
AL01,2018.0,199081.0
AL02,2018.0,269005.0
AL03,2018.0,336095.0
AT11,2018.0,1547822.0
AT12,2018.0,2949185.0
AT13,2018.0,2735121.0
AT21,2018.0,2963251.0
AT22,2018.0,5031140.0
AT31,2018.0,2639140.0
AT32,2018.0,3885852.0
AT33,2018.0,3059044.0
AT34,2018.0,748907.0
BE10,2018.0,1365694.0
BE21,2018.0,922543.0
BE22,2018.0,427880.0
BE23,2018.0,482550.0
BE24,2018.0,686381.0
BE25,2018.0,2217072.0
BE31,2018.0,226861.0
BE32,2018.0,367846.0
BE33,2018.0,555096.0
BE34,2018.0,338758.0
BE35,2018.0,267333.0
BG31,2018.0,383098.0
BG32,2018.0,521339.0
BG33,2018.0,1281632.0
BG34,2018.0,1673176.0
BG41,2018.0,1794418.0
BG42,2018.0,1769476.0
CH01,2018.0,4138129.0
CH02,2018.0,3087885.0
CH03,2018.0,981755.0
CH04,2018.0,1658948.0
CH05,2018.0,4431233.0
CH06,2018.0,1746104.0
CH07,2018.0,1397631.0
CY00,2018.0,914794.0
CZ01,2018.0,1804056.0
CZ02,2018.0,1329789.0
CZ03,2018.0,2346970.0
CZ04,2018.0,1814223.0
CZ05,2018.0,3716705.0
CZ06,2018.0,2538122.0
CZ07,2018.0,2206489.0
CZ08,2018.0,1217164.0
DE11,2018.0,8081733.0
DE12,2018.0,6680862.0
DE13,2018.0,7458889.0
DE14,2018.0,4183651.0
DE21,2018.0,21705391.0
DE22,2018.0,6869590.0
DE23,2018.0,3206049.0
DE24,2018.0,3063941.0
DE25,2018.0,4728948.0
DE26,2018.0,3897085.0
DE27,2018.0,7649504.0
DE30,2018.0,15187405.0
DE40,2018.0,6123531.0
DE50,2018.0,1804216.0
DE60,2018.0,9782385.0
DE71,2018.0,11634734.0
DE72,2018.0,1277954.0
DE73,2018.0,4089071.0
DE80,2018.0,13048471.0
DE91,2018.0,3807118.0
DE92,2018.0,4000739.0
DE93,2018.0,3737020.0
DE94,2018.0,6582951.0
DEA1,2018.0,7411792.0
DEA2,2018.0,7916024.0
DEA3,2018.0,2574385.0
DEA4,2018.0,2661906.0
DEA5,2018.0,4536629.0
DEB1,2018.0,4084276.0
DEB2,2018.0,1978332.0
DEB3,2018.0,3690416.0
DEC0,2018.0,1096121.0
DED2,2018.0,6026941.0
DED4,2018.0,2803986.0
DED5,2018.0,3117894.0
DEE0,2018.0,4689735.0
DEF0,2018.0,9342715.0
DEG0,2018.0,5604009.0
DK01,2018.0,3781033.0
DK02,2018.0,592645.0
DK03,2018.0,2150877.0
DK04,2018.0,1533862.0
DK05,2018.0,891083.0
EA19,2018.0,753752284.0
EE00,2018.0,1693457.0
EL30,2018.0,2596000.0
EL41,2018.0,450839.0
EL42,2018.0,1925772.0
EL43,2018.0,1131173.0
EL51,2018.0,819982.0
EL52,2018.0,2725044.0
EL53,2018.0,268788.0
EL54,2018.0,885153.0
EL61,2018.0,1235173.0
EL62,2018.0,855589.0
EL63,2018.0,906554.0
EL64,2018.0,1117929.0
EL65,2018.0,1927132.0
ES11,2018.0,6502471.0
ES12,2018.0,3024196.0
ES13,2018.0,2350404.0
ES21,2018.0,3559265.0
ES22,2018.0,1476874.0
ES23,2018.0,812211.0
ES24,2018.0,4497967.0
ES30,2018.0,11189880.0
ES41,2018.0,6432147.0
ES42,2018.0,3103359.0
ES43,2018.0,2103857.0
ES51,2018.0,15712468.0
ES52,2018.0,15517503.0
ES53,2018.0,4921628.0
ES61,2018.0,24368723.0
ES62,2018.0,2395110.0
ES63,2018.0,120951.0
ES64,2018.0,111508.0
ES70,2018.0,8299221.0
EU25,2018.0,967962312.0
EU28,2018.0,996411142.0
FI19,2018.0,2929758.0
FI1B,2018.0,3097115.0
FI1C,2018.0,2104302.0
FI1D,2018.0,3970532.0
FI20,2018.0,122390.0
FR10,2018.0,29689704.0
FRB0,2018.0,4690766.0
FRC1,2018.0,3503917.0
FRC2,2018.0,1576157.0
FRD1,2018.0,3706321.0
FRD2,2018.0,2428183.0
FRE1,2018.0,4567383.0
FRE2,2018.0,2040929.0
FRF1,2018.0,4176491.0
FRF2,2018.0,2067862.0
FRF3,2018.0,3064631.0
FRG0,2018.0,6565075.0
FRH0,2018.0,6653557.0
FRI1,2018.0,7619045.0
FRI2,2018.0,1193139.0
FRI3,2018.0,4296423.0
FRJ1,2018.0,6224050.0
FRJ2,2018.0,5721545.0
FRK1,2018.0,3140786.0
FRK2,2018.0,14366308.0
FRL0,2018.0,13757862.0
FRM0,2018.0,2408012.0
FRY1,2018.0,1027359.0
FRY2,2018.0,1161463.0
FRY3,2018.0,301202.0
FRY4,2018.0,1280885.0
HR02,2018.0,191044.0
HR03,2018.0,1858102.0
HU11,2018.0,1176920.0
HU12,2018.0,794707.0
HU21,2018.0,1523802.0
HU22,2018.0,2897721.0
HU23,2018.0,1555905.0
HU31,2018.0,1797736.0
HU32,2018.0,1367561.0
HU33,2018.0,1187222.0
IE04,2018.0,4158978.0
IE05,2018.0,4651797.0
IE06,2018.0,6892304.0
ITC1,2018.0,5344013.0
ITC2,2018.0,1396589.0
ITC3,2018.0,5660583.0
ITC4,2018.0,11758839.0
ITF1,2018.0,3633436.0
ITF2,2018.0,265582.0
ITF3,2018.0,8831240.0
ITF4,2018.0,6933909.0
ITF5,2018.0,1620883.0
ITF6,2018.0,5735237.0
ITG1,2018.0,5698186.0
ITG2,2018.0,5036510.0
ITH1,2018.0,7997828.0
ITH2,2018.0,8082879.0
ITH3,2018.0,11403396.0
ITH4,2018.0,2055847.0
ITH5,2018.0,23312218.0
ITI1,2018.0,10473687.0
ITI2,2018.0,2139935.0
ITI3,2018.0,3845057.0
ITI4,2018.0,8967949.0
LI00,2018.0,2032.0
LT01,2018.0,380057.0
LT02,2018.0,1335099.0
LU00,2018.0,192617.0
LV00,2018.0,1018731.0
MK00,2018.0,463703.0
MT00,2018.0,421190.0
NL11,2018.0,730624.0
NL12,2018.0,1381963.0
NL13,2018.0,870022.0
NL21,2018.0,1410157.0
NL22,2018.0,2647154.0
NL23,2018.0,207080.0
NL31,2018.0,1238406.0
NL32,2018.0,5955823.0
NL33,2018.0,3832926.0
NL34,2018.0,836733.0
NL41,2018.0,2201461.0
NL42,2018.0,2430746.0
PL21,2018.0,5581415.0
PL22,2018.0,3212915.0
PL41,2018.0,2156430.0
PL42,2018.0,2534839.0
PL43,2018.0,592252.0
PL51,2018.0,4384047.0
PL52,2018.0,455302.0
PL61,2018.0,1442861.0
PL62,2018.0,1832477.0
PL63,2018.0,3311214.0
PL71,2018.0,1471644.0
PL72,2018.0,915860.0
PL81,2018.0,1092515.0
PL82,2018.0,1330310.0
PL84,2018.0,610206.0
PL91,2018.0,4253738.0
PL92,2018.0,841042.0
PT11,2018.0,3468257.0
PT15,2018.0,4455104.0
PT16,2018.0,3134062.0
PT17,2018.0,3281464.0
PT18,2018.0,1254254.0
PT20,2018.0,782713.0
PT30,2018.0,807334.0
RO11,2018.0,2245285.0
RO12,2018.0,3443219.0
RO21,2018.0,1437087.0
RO22,2018.0,5274542.0
RO31,2018.0,1482664.0
RO32,2018.0,1468016.0
RO41,2018.0,1630358.0
RO42,2018.0,1500029.0
SE11,2018.0,8080743.0
SE12,2018.0,3364509.0
SE21,2018.0,2249821.0
SE22,2018.0,3495469.0
SE23,2018.0,5340215.0
SE31,2018.0,2280073.0
SE32,2018.0,1403681.0
SE33,2018.0,1688137.0
SK01,2018.0,686117.0
SK02,2018.0,1309661.0
SK03,2018.0,2375031.0
SK04,2018.0,1734948.0
TR10,2018.0,8261354.0
TR21,2018.0,1242809.0
TR22,2018.0,3725416.0
TR31,2018.0,3989707.0
TR32,2018.0,8612831.0
TR33,2018.0,3755554.0
TR41,2018.0,3285614.0
TR42,2018.0,3168041.0
TR51,2018.0,3768008.0
TR52,2018.0,1433893.0
TR61,2018.0,14369839.0
TR62,2018.0,3550485.0
TR63,2018.0,1815676.0
TR71,2018.0,2261124.0
TR72,2018.0,1381945.0
TR81,2018.0,986390.0
TR82,2018.0,884151.0
TR83,2018.0,1777782.0
TR90,2018.0,2092413.0
TRA1,2018.0,1045657.0
