region,year,population
SE32,2006,370764.0
SE33,2006,509392.0
SI03,2006,1093510.0
SI04,2006,909848.0
SK01,2006,592301.0
SK02,2006,1851658.0
SK03,2006,1351651.0
SK04,2006,1577318.0
TR10,2006,12127122.0
TR21,2006,1411189.0
TR22,2006,1575066.0
TR31,2006,3648278.0
TR32,2006,2556153.0
TR33,2006,2934465.0
TR41,2006,3259603.0
TR42,2006,2934116.0
TR51,2006,4292146.0
TR52,2006,2151166.0
TR61,2006,2353780.0
TR62,2006,3533026.0
TR63,2006,2776951.0
TR71,2006,1476222.0
TR72,2006,2278039.0
TR81,2006,1016725.0
TR82,2006,729370.0
TR83,2006,2736809.0
TR90,2006,2471872.0
TRA1,2006,1077906.0
TRA2,2006,1133374.0
TRB1,2006,1574043.0
TRB2,2006,1917817.0
TRC1,2006,2170885.0
TRC2,2006,2853625.0
TRC3,2006,1870794.0
UKC1,2006,1152783.0
UKC2,2006,1397017.0
UKD1,2006,497890.0
UKD3,2006,2573330.0
UKD4,2006,1443073.0
UKD6,2006,882454.0
UKD7,2006,1489154.0
UKE1,2006,902286.0
UKE2,2006,774256.0
UKE3,2006,1296474.0
UKE4,2006,2148261.0
UKF1,2006,2039897.0
UKF2,2006,1626570.0
UKF3,2006,681410.0
UKG1,2006,1256718.0
UKG2,2006,1522425.0
UKG3,2006,2618917.0
UKH1,2006,2281263.0
UKH2,2006,1640939.0
UKH3,2006,1662372.0
UKI3,2006,1067469.0
UKI4,2006,1906096.0
UKI5,2006,1617931.0
UKI6,2006,1167132.0
UKI7,2006,1800330.0
UKJ1,2006,2158009.0
UKJ2,2006,2615748.0
UKJ3,2006,1828056.0
UKJ4,2006,1635294.0
UKK1,2006,2248953.0
UKK2,2006,1227304.0
UKK3,2006,518794.0
UKK4,2006,1107973.0
UKL1,2006,1892334.0
UKL2,2006,1084923.0
UKM5,2006,448538.0
UKM6,2006,448945.0
UKN0,2006,1735396.0
AT11,2007,280062.0
AT12,2007,1588567.0
AT13,2007,1661246.0
AT21,2007,559393.0
AT22,2007,1202483.0
AT31,2007,1403663.0
AT32,2007,526048.0
AT33,2007,697253.0
AT34,2007,364269.0
BE10,2007,1031215.0
BE21,2007,1700570.0
BE22,2007,820272.0
BE23,2007,1398253.0
BE24,2007,1052467.0
BE25,2007,1145878.0
BE31,2007,370460.0
BE32,2007,1294844.0
BE33,2007,1047414.0
BE34,2007,261178.0
BE35,2007,461983.0
BG31,2007,916308.0
BG32,2007,909962.0
BG33,2007,986125.0
BG34,2007,1110344.0
BG41,2007,2126182.0
BG42,2007,1523752.0
CH01,2007,1389988.0
CH02,2007,1703966.0
CH03,2007,1026801.0
CH04,2007,1284052.0
CH05,2007,1065253.0
CH06,2007,713828.0
CH07,2007,324851.0
CY00,2007,757916.0
CZ01,2007,1173933.0
CZ02,2007,1174964.0
CZ03,2007,1181719.0
CZ04,2007,1120755.0
CZ05,2007,1485575.0
CZ06,2007,1646898.0
CZ07,2007,1227080.0
CZ08,2007,1243309.0
DE11,2007,4005380.0
DE12,2007,2734260.0
DE13,2007,2193178.0
DE14,2007,1805935.0
DE21,2007,4279112.0
DE22,2007,1193820.0
DE23,2007,1087939.0
DE24,2007,1094525.0
DE25,2007,1712622.0
DE26,2007,1337876.0
DE27,2007,1786764.0
DE30,2007,3404037.0
DE40,2007,2547772.0
DE50,2007,663979.0
DE60,2007,1754182.0
DE71,2007,3772906.0
DE72,2007,1057553.0
DE73,2007,1244900.0
DE80,2007,1693754.0
DE91,2007,1641776.0
DE92,2007,2160253.0
DE93,2007,1702938.0
DE94,2007,2477718.0
DEA1,2007,5217129.0
DEA2,2007,4384669.0
DEA3,2007,2619372.0
DEA4,2007,2065413.0
DEA5,2007,3742162.0
DEB1,2007,1513939.0
DEB2,2007,515819.0
DEB3,2007,2023102.0
DEC0,2007,1043167.0
DED2,2007,1657114.0
DEE0,2007,2441787.0
DEF0,2007,2834254.0
DEG0,2007,2311140.0
DK01,2007,1636749.0
DK02,2007,816118.0
DK03,2007,1189817.0
DK04,2007,1227428.0
DK05,2007,576972.0
EE00,2007,1342920.0
EFTA,2007,12532713.0
EL30,2007,3982602.0
EL41,2007,198191.0
EL42,2007,327471.0
EL43,2007,608988.0
EL51,2007,602965.0
EL52,2007,1899242.0
EL53,2007,286855.0
EL54,2007,343786.0
EL61,2007,743210.0
EL62,2007,207149.0
EL63,2007,694901.0
EL64,2007,555149.0
EL65,2007,585499.0
ES11,2007,2741074.0
ES12,2007,1065287.0
ES13,2007,568196.0
ES21,2007,2142602.0
ES22,2007,602835.0
ES23,2007,308117.0
ES24,2007,1294243.0
ES30,2007,6075013.0
ES41,2007,2514206.0
ES42,2007,1971208.0
ES43,2007,1081872.0
ES51,2007,7151682.0
ES52,2007,4801628.0
ES53,2007,1005181.0
ES61,2007,7986600.0
ES62,2007,1385717.0
ES63,2007,74161.0
ES64,2007,68967.0
ES70,2007,1946077.0
EU28,2007,498300775.0
FI19,2007,1338973.0
FI1B,2007,1467453.0
FI1C,2007,1145658.0
FI1D,2007,1297948.0
FI20,2007,26923.0
FR10,2007,11598866.0
FRB0,2007,2526919.0
FRC1,2007,1633891.0
FRC2,2007,1158671.0
FRD1,2007,1461429.0
FRD2,2007,1816716.0
FRE1,2007,4021676.0
FRE2,2007,1900354.0
FRF1,2007,1827248.0
FRF2,2007,1339487.0
FRF3,2007,2339881.0
FRG0,2007,3482594.0
FRH0,2007,3120288.0
FRI1,2007,3150890.0
FRI2,2007,737001.0
FRI3,2007,1739780.0
FRJ1,2007,2560870.0
FRJ2,2007,2810247.0
FRK1,2007,1339247.0
FRK2,2007,6065959.0
FRL0,2007,4864015.0
FRM0,2007,299209.0
FRY2,2007,397730.0
FRY3,2007,213031.0
FRY4,2007,794107.0
HR03,2007,1406970.0
HR04,2007,2906560.0
HU11,2007,1696128.0
HU12,2007,1176550.0
HU21,2007,1107453.0
HU22,2007,999361.0
HU23,2007,967677.0
HU31,2007,1251441.0
HU32,2007,1525317.0
HU33,2007,1342231.0
HUXX,2007,0.0
IS00,2007,307672.0
ITC1,2007,4306018.0
ITC2,2007,124636.0
ITC3,2007,1580814.0
ITC4,2007,9431541.0
ITF1,2007,1296869.0
ITF2,2007,317337.0
ITF3,2007,5766263.0
ITF4,2007,4057440.0
ITF5,2007,586531.0
ITF6,2007,1971937.0
ITG1,2007,4995840.0
ITG2,2007,1643052.0
ITH1,2007,485196.0
ITH2,2007,504098.0
ITH3,2007,4739367.0
ITH4,2007,1208130.0
ITH5,2007,4194959.0
ITI1,2007,3610980.0
ITI2,2007,858807.0
ITI3,2007,1507981.0
ITI4,2007,5322929.0
LI00,2007,35168.0
LT01,2007,828191.0
LT02,2007,2421792.0
LU00,2007,476187.0
LV00,2007,2208840.0
ME00,2007,614624.0
MK00,2007,2041941.0
MT00,2007,405616.0
NL11,2007,573614.0
NL12,2007,642209.0
NL13,2007,486197.0
NL21,2007,1116374.0
NL22,2007,1979059.0
NL23,2007,374424.0
NL31,2007,1190604.0
NL32,2007,2613070.0
NL33,2007,3455097.0
NL34,2007,380497.0
NL41,2007,2419042.0
NL42,2007,1127805.0
NO01,2007,1057794.0
NO02,2007,371729.0
NO03,2007,900152.0
NO04,2007,673027.0
NO05,2007,808290.0
NO06,2007,407905.0
NO07,2007,462237.0
PL21,2007,3271206.0
PL22,2007,4669137.0
PL41,2007,3378502.0
PL42,2007,1692838.0
PL43,2007,1008520.0
PL51,2007,2882317.0
PL52,2007,1041941.0
PL61,2007,2066371.0
PL62,2007,1426883.0
PL63,2007,2203595.0
PT11,2007,3719898.0
PT15,2007,428798.0
PT16,2007,2348308.0
PT17,2007,2759501.0
PT18,2007,769333.0
PT20,2007,245671.0
PT30,2007,261079.0
RO11,2007,2729256.0
RO12,2007,2524176.0
RO21,2007,3727910.0
RO22,2007,2834335.0
RO31,2007,3304840.0
RO32,2007,2232162.0
RO41,2007,2285733.0
RO42,2007,1926707.0
SE11,2007,1918104.0
SE12,2007,1524509.0
SE21,2007,802247.0
SE22,2007,1335936.0
SE23,2007,1827143.0
SE31,2007,824853.0
SE32,2007,370998.0
SE33,2007,509467.0
SI03,2007,1095507.0
SI04,2007,914870.0
SK01,2007,592062.0
SK02,2007,1847853.0
SK03,2007,1350943.0
SK04,2007,1582322.0
TR10,2007,12350769.0
TR21,2007,1434716.0
TR22,2007,1585025.0
TR31,2007,3694166.0
TR32,2007,2588545.0
TR33,2007,2937688.0
TR41,2007,3314198.0
TR42,2007,2991414.0
TR51,2007,4379453.0
TR52,2007,2168475.0
TR61,2007,2406987.0
TR62,2007,3568192.0
TR63,2007,2810585.0
TR71,2007,1479070.0
TR72,2007,2287034.0
TR81,2007,1016857.0
TR82,2007,731271.0
TR83,2007,2733488.0
TR90,2007,2480771.0
TRA1,2007,1076780.0
TRA2,2007,1135778.0
TRB1,2007,1586694.0
TRB2,2007,1938896.0
TRC1,2007,2216052.0
TRC2,2007,2918636.0
TRC3,2007,1898423.0
UKC1,2007,1157100.0
UKC2,2007,1400142.0
UKD1,2007,499778.0
UKD3,2007,2590604.0
UKD4,2007,1447726.0
UKD6,2007,887944.0
UKD7,2007,1489503.0
UKE1,2007,905900.0
UKE2,2007,778641.0
UKE3,2007,1303030.0
UKE4,2007,2161542.0
UKF1,2007,2050500.0
UKF2,2007,1645620.0
UKF3,2007,689602.0
UKG1,2007,1267120.0
UKG2,2007,1532695.0
UKG3,2007,2633824.0
UKH1,2007,2300885.0
UKH2,2007,1654898.0
UKH3,2007,1674214.0
UKI3,2007,1069622.0
UKI4,2007,1940802.0
UKI5,2007,1636886.0
UKI6,2007,1175104.0
UKI7,2007,1823786.0
UKJ1,2007,2178786.0
UKJ2,2007,2640736.0
UKJ3,2007,1838375.0
UKJ4,2007,1653445.0
UKK1,2007,2269956.0
UKK2,2007,1237825.0
UKK3,2007,522278.0
UKK4,2007,1115165.0
UKL1,2007,1902611.0
UKL2,2007,1093189.0
UKM5,2007,453837.0
UKM6,2007,453028.0
UKN0,2007,1752366.0
AT11,2008,280977.0
AT12,2008,1595503.0
AT13,2008,1671221.0
AT21,2008,559715.0
AT22,2008,1203701.0
AT31,2008,1405762.0
AT32,2008,525944.0
AT33,2008,699588.0
AT34,2008,365578.0
BE10,2008,1048491.0
BE21,2008,1715707.0
BE22,2008,826690.0
BE23,2008,1408484.0
BE24,2008,1060232.0
BE25,2008,1150487.0
BE31,2008,373492.0
BE32,2008,1300097.0
BE33,2008,1053722.0
BE34,2008,264084.0
BE35,2008,465380.0
BG31,2008,898371.0
BG32,2008,897075.0
BG33,2008,981143.0
BG34,2008,1102099.0
BG41,2008,2127498.0
BG42,2008,1511816.0
CH01,2008,1408796.0
CH02,2008,1715800.0
CH03,2008,1035934.0
CH04,2008,1307567.0
CH05,2008,1073904.0
CH06,2008,722913.0
CH07,2008,328580.0
CY00,2008,776333.0
CZ01,2008,1195521.0
CZ02,2008,1201524.0
CZ03,2008,1191156.0
CZ04,2008,1130335.0
CZ05,2008,1494631.0
CZ06,2008,1657593.0
CZ07,2008,1229618.0
CZ08,2008,1243044.0
DE11,2008,4007095.0
DE12,2008,2739274.0
DE13,2008,2196410.0
DE14,2008,1806976.0
DE21,2008,4313446.0
DE22,2008,1194138.0
DE23,2008,1086684.0
DE24,2008,1088845.0
DE25,2008,1714123.0
DE26,2008,1334767.0
DE27,2008,1788329.0
DE30,2008,3416255.0
DE40,2008,2535737.0
DE50,2008,663082.0
DE60,2008,1770629.0
DE71,2008,3780232.0
DE72,2008,1053259.0
DE73,2008,1239064.0
DE80,2008,1679682.0
DE91,2008,1633318.0
DE92,2008,2156841.0
DE93,2008,1701132.0
DE94,2008,2480393.0
DEA1,2008,5208288.0
DEA2,2008,4391062.0
DEA3,2008,2614361.0
DEA4,2008,2059198.0
DEA5,2008,3723712.0
DEB1,2008,1507919.0
DEB2,2008,515972.0
DEB3,2008,2021752.0
DEC0,2008,1036598.0
DED2,2008,1646716.0
DEE0,2008,2412472.0
DEF0,2008,2837373.0
DEG0,2008,2289219.0
DK01,2008,1645825.0
DK02,2008,819427.0
DK03,2008,1194659.0
DK04,2008,1237041.0
DK05,2008,578839.0
EE00,2008,1338440.0
EFTA,2008,12681480.0
EL30,2008,3990727.0
EL41,2008,198675.0
EL42,2008,329525.0
EL43,2008,613144.0
EL51,2008,605411.0
EL52,2008,1905904.0
EL53,2008,286696.0
EL54,2008,344410.0
EL61,2008,743919.0
EL62,2008,207508.0
EL63,2008,693549.0
EL64,2008,555577.0
EL65,2008,585892.0
ES11,2008,2754766.0
ES12,2008,1071079.0
ES13,2008,577267.0
ES21,2008,2159415.0
ES22,2008,616710.0
ES23,2008,316197.0
ES24,2008,1325426.0
ES30,2008,6226185.0
ES41,2008,2541720.0
ES42,2008,2031840.0
ES43,2008,1089655.0
ES51,2008,7311146.0
ES52,2008,4928095.0
ES53,2008,1042857.0
ES61,2008,8118570.0
ES62,2008,1419563.0
ES63,2008,75250.0
ES64,2008,71244.0
ES70,2008,1991954.0
EU28,2008,500297033.0
FI19,2008,1344565.0
FI1B,2008,1483719.0
FI1C,2008,1148208.0
FI1D,2008,1296839.0
FI20,2008,27153.0
FR10,2008,11659260.0
FRB0,2008,2531588.0
FRC1,2008,1638588.0
FRC2,2008,1163931.0
FRD1,2008,1467425.0
FRD2,2008,1825667.0
FRE1,2008,4024490.0
FRE2,2008,1906601.0
FRF1,2008,1837087.0
FRF2,2008,1338004.0
FRF3,2008,2346361.0
FRG0,2008,3510170.0
FRH0,2008,3149701.0
FRI1,2008,3177625.0
FRI2,2008,740743.0
FRI3,2008,1752708.0
FRJ1,2008,2581718.0
FRJ2,2008,2838228.0
FRK1,2008,1341863.0
FRK2,2008,6117229.0
FRL0,2008,4882913.0
FRM0,2008,302966.0
FRY2,2008,397693.0
FRY3,2008,219266.0
FRY4,2008,808250.0
HR03,2008,1412009.0
HR04,2008,2899958.0
HU11,2008,1702297.0
HU12,2008,1195020.0
HU21,2008,1104841.0
HU22,2008,997939.0
HU23,2008,960088.0
HU31,2008,1236690.0
HU32,2008,1514020.0
HU33,2008,1334506.0
HUXX,2008,0.0
IS00,2008,315459.0
ITC1,2008,4358273.0
ITC2,2008,125658.0
ITC3,2008,1583449.0
ITC4,2008,9517477.0
ITF1,2008,1311307.0
ITF2,2008,317657.0
ITF3,2008,5785045.0
ITF4,2008,4071244.0
ITF5,2008,586093.0
ITF6,2008,1979067.0
ITG1,2008,5015966.0
ITG2,2008,1649058.0
ITH1,2008,491338.0
ITH2,2008,510511.0
ITH3,2008,4796062.0
ITH4,2008,1217059.0
ITH5,2008,4246741.0
ITI1,2008,3650182.0
ITI2,2008,870298.0
ITI3,2008,1525274.0
ITI4,2008,5394010.0
LI00,2008,35356.0
LT01,2008,826306.0
LT02,2008,2386299.0
LU00,2008,483799.0
LV00,2008,2191810.0
ME00,2008,615543.0
MK00,2008,2045177.0
MT00,2008,407832.0
NL11,2008,573459.0
NL12,2008,643189.0
NL13,2008,488135.0
NL21,2008,1119994.0
NL22,2008,1983869.0
NL23,2008,378688.0
NL31,2008,1201350.0
NL32,2008,2626163.0
NL33,2008,3461435.0
NL34,2008,380585.0
NL41,2008,2424827.0
NL42,2008,1123705.0
NO01,2008,1079051.0
NO02,2008,372926.0
NO03,2008,909842.0
NO04,2008,684761.0
NO05,2008,815705.0
NO06,2008,412849.0
NO07,2008,462037.0
PL21,2008,3279036.0
PL22,2008,4654115.0
PL41,2008,3386882.0
PL42,2008,1692271.0
PL43,2008,1008481.0
PL51,2008,2878410.0
PL52,2008,1037088.0
PL61,2008,2066136.0
PL62,2008,1426155.0
PL63,2008,2210920.0
PT11,2008,3719773.0
PT15,2008,434556.0
PT16,2008,2345981.0
PT17,2008,2775675.0
PT18,2008,767535.0
PT20,2008,246373.0
PT30,2008,263446.0
RO11,2008,2724176.0
RO12,2008,2524628.0
RO21,2008,3722553.0
RO22,2008,2825756.0
RO31,2008,3292036.0
RO32,2008,2242002.0
RO41,2008,2270776.0
RO42,2008,1926700.0
SE11,2008,1949516.0
SE12,2008,1534529.0
SE21,2008,805353.0
SE22,2008,1351257.0
SE23,2008,1838691.0
SE31,2008,825000.0
SE32,2008,370386.0
SE33,2008,508195.0
SI03,2008,1089757.0
SI04,2008,920512.0
SK01,2008,592824.0
SK02,2008,1846283.0
SK03,2008,1350263.0
SK04,2008,1586694.0
TR10,2008,12573836.0
TR21,2008,1458114.0
TR22,2008,1594441.0
TR31,2008,3739353.0
TR32,2008,2620452.0
TR33,2008,2939517.0
TR41,2008,3368502.0
TR42,2008,3048651.0
TR51,2008,4466756.0
TR52,2008,2185131.0
TR61,2008,2460321.0
TR62,2008,3602588.0
TR63,2008,2843518.0
TR71,2008,1481248.0
TR72,2008,2295679.0
TR81,2008,1016484.0
TR82,2008,732790.0
TR83,2008,2728183.0
TR90,2008,2488652.0
TRA1,2008,1075088.0
TRA2,2008,1137671.0
TRB1,2008,1598897.0
TRB2,2008,1959535.0
TRC1,2008,2261242.0
TRC2,2008,2983813.0
TRC3,2008,1925794.0
UKC1,2008,1161826.0
UKC2,2008,1403818.0
UKD1,2008,500819.0
UKD3,2008,2609479.0
UKD4,2008,1450334.0
UKD6,2008,892773.0
UKD7,2008,1490636.0
UKE1,2008,910195.0
UKE2,2008,783385.0
UKE3,2008,1310906.0
UKE4,2008,2176960.0
UKF1,2008,2062927.0
UKF2,2008,1662694.0
UKF3,2008,697281.0
UKG1,2008,1277162.0
UKG2,2008,1543007.0
UKG3,2008,2653874.0
UKH1,2008,2321845.0
UKH2,2008,1671667.0
UKH3,2008,1687563.0
UKI3,2008,1070507.0
UKI4,2008,1984546.0
UKI5,2008,1661514.0
UKI6,2008,1185864.0
UKI7,2008,1850927.0
UKJ1,2008,2200859.0
UKJ2,2008,2665296.0
UKJ3,2008,1850318.0
UKJ4,2008,1672669.0
UKK1,2008,2291124.0
UKK2,2008,1248807.0
UKK3,2008,525791.0
UKK4,2008,1122091.0
UKL1,2008,1912884.0
UKL2,2008,1102960.0
UKM5,2008,458850.0
UKM6,2008,457438.0
UKN0,2008,1770363.0
AT11,2009,282777.0
AT12,2009,1602958.0
AT13,2009,1680135.0
AT21,2009,559462.0
AT22,2009,1204795.0
AT31,2009,1408619.0
AT32,2009,526699.0
AT33,2009,702502.0
AT34,2009,367056.0
BE10,2009,1068532.0
BE21,2009,1731174.0
BE22,2009,833160.0
BE23,2009,1420415.0
BE24,2009,1068838.0
BE25,2009,1155290.0
BE31,2009,375645.0
BE32,2009,1304436.0
BE33,2009,1060035.0
BE34,2009,266950.0
BE35,2009,468605.0
BG31,2009,881573.0
BG32,2009,884857.0
BG33,2009,976062.0
BG34,2009,1094253.0
BG41,2009,2129855.0
BG42,2009,1500519.0
CH01,2009,1437592.0
CH02,2009,1730412.0
CH03,2009,1049518.0
CH04,2009,1332727.0
CH05,2009,1085698.0
CH06,2009,733173.0
CH07,2009,332736.0
CY00,2009,796930.0
CZ01,2009,1214300.0
CZ02,2009,1230405.0
CZ03,2009,1202477.0
CZ04,2009,1134887.0
CZ05,2009,1503865.0
CZ06,2009,1666778.0
CZ07,2009,1230437.0
CZ08,2009,1242634.0
DE11,2009,4006313.0
DE12,2009,2740164.0
DE13,2009,2195681.0
DE14,2009,1807348.0
DE21,2009,4335137.0
DE22,2009,1191910.0
DE23,2009,1083780.0
DE24,2009,1082516.0
DE25,2009,1712405.0
DE26,2009,1327497.0
DE27,2009,1786483.0
DE30,2009,3431675.0
DE40,2009,2522493.0
DE50,2009,661866.0
DE60,2009,1772100.0
DE71,2009,3784767.0
DE72,2009,1048683.0
DE73,2009,1231503.0
DE80,2009,1664356.0
DE91,2009,1623649.0
DE92,2009,2149181.0
DE93,2009,1696643.0
DE94,2009,2477771.0
DEA1,2009,5191042.0
DEA2,2009,4386271.0
DEA3,2009,2605365.0
DEA4,2009,2050638.0
DEA5,2009,3699748.0
DEB1,2009,1499457.0
DEB2,2009,515322.0
DEB3,2009,2013572.0
DEC0,2009,1030324.0
DED2,2009,1638111.0
DEE0,2009,2381872.0
DEF0,2009,2834260.0
DEG0,2009,2267763.0
DK01,2009,1662285.0
DK02,2009,821252.0
DK03,2009,1199667.0
DK04,2009,1247732.0
DK05,2009,580515.0
EE00,2009,1335740.0
EFTA,2009,12856065.0
EL30,2009,3999457.0
EL41,2009,199517.0
EL42,2009,331815.0
EL43,2009,618317.0
EL51,2009,608639.0
EL52,2009,1913980.0
EL53,2009,286672.0
EL54,2009,345167.0
EL61,2009,745569.0
EL62,2009,208161.0
EL63,2009,692990.0
EL64,2009,557291.0
EL65,2009,587170.0
ES11,2009,2767469.0
ES12,2009,1076276.0
ES13,2009,584657.0
ES21,2009,2174077.0
ES22,2009,627286.0
ES23,2009,319788.0
ES24,2009,1342788.0
ES30,2009,6327559.0
ES41,2009,2549172.0
ES42,2009,2066428.0
ES43,2009,1094693.0
ES51,2009,7427092.0
ES52,2009,4981284.0
ES53,2009,1070167.0
ES61,2009,8212968.0
ES62,2009,1441787.0
ES63,2009,76927.0
ES64,2009,73365.0
ES70,2009,2025490.0
EU28,2009,502090235.0
FI19,2009,1349600.0
FI1B,2009,1501511.0
FI1C,2009,1151466.0
FI1D,2009,1296281.0
FI20,2009,27456.0
FR10,2009,11728240.0
FRB0,2009,2538590.0
FRC1,2009,1642440.0
FRC2,2009,1168208.0
FRD1,2009,1470880.0
FRD2,2009,1832942.0
FRE1,2009,4033197.0
FRE2,2009,1911157.0
FRF1,2009,1843053.0
FRF2,2009,1337953.0
FRF3,2009,2350112.0
FRG0,2009,3539048.0
FRH0,2009,3175064.0
FRI1,2009,3206137.0
FRI2,2009,741785.0
FRI3,2009,1760575.0
FRJ1,2009,2610890.0
FRJ2,2009,2862707.0
FRK1,2009,1343964.0
FRK2,2009,6174040.0
FRL0,2009,4889053.0
FRM0,2009,305674.0
FRY2,2009,396404.0
FRY3,2009,224469.0
FRY4,2009,816364.0
HR03,2009,1415015.0
HR04,2009,2894781.0
HU11,2009,1712210.0
HU12,2009,1213290.0
HU21,2009,1103132.0
HU22,2009,998187.0
HU23,2009,952982.0
HU31,2009,1223238.0
HU32,2009,1502409.0
HU33,2009,1325527.0
HUXX,2009,0.0
IS00,2009,319368.0
ITC1,2009,4389110.0
ITC2,2009,126515.0
ITC3,2009,1589802.0
ITC4,2009,9603804.0
ITF1,2009,1321887.0
ITF2,2009,317082.0
ITF3,2009,5792087.0
ITF4,2009,4080149.0
ITF5,2009,584910.0
ITF6,2009,1976547.0
ITG1,2009,5031436.0
ITG2,2009,1653129.0
ITH1,2009,496079.0
ITH2,2009,516859.0
ITH3,2009,4844339.0
ITH4,2009,1224653.0
ITH5,2009,4305949.0
ITI1,2009,3683362.0
ITI2,2009,879640.0
ITI3,2009,1541254.0
ITI4,2009,5461999.0
LI00,2009,35589.0
LT01,2009,826445.0
LT02,2009,2357411.0
LU00,2009,493500.0
LV00,2009,2162834.0
ME00,2009,617157.0
MK00,2009,2048619.0
MT00,2009,410926.0
NL11,2009,574092.0
NL12,2009,644811.0
NL13,2009,489918.0
NL21,2009,1125435.0
NL22,2009,1991062.0
NL23,2009,383449.0
NL31,2009,1210869.0
NL32,2009,2646445.0
NL33,2009,3481558.0
NL34,2009,380984.0
NL41,2009,2434560.0
NL42,2009,1122604.0
NO01,2009,1103100.0
NO02,2009,374359.0
NO03,2009,919900.0
NO04,2009,696166.0
NO05,2009,824865.0
NO06,2009,417437.0
NO07,2009,463425.0
PL21,2009,3287136.0
PL22,2009,4645665.0
PL41,2009,3397617.0
PL42,2009,1692957.0
PL43,2009,1008962.0
PL51,2009,2877059.0
PL52,2009,1033040.0
PL61,2009,2067918.0
PL62,2009,1427073.0
PL63,2009,2219512.0
PT11,2009,3712554.0
PT15,2009,440088.0
PT16,2009,2341807.0
PT17,2009,2792105.0
PT18,2009,764652.0
PT20,2009,246670.0
PT30,2009,265138.0
RO11,2009,2721468.0
RO12,2009,2526062.0
RO21,2009,3717621.0
RO22,2009,2818346.0
RO31,2009,3279786.0
RO32,2009,2253093.0
RO41,2009,2257752.0
RO42,2009,1924488.0
SE11,2009,1981263.0
SE12,2009,1545587.0
SE21,2009,807871.0
SE22,2009,1367017.0
SE23,2009,1851702.0
SE31,2009,825149.0
SE32,2009,370269.0
SE33,2009,507489.0
SI03,2009,1095836.0
SI04,2009,936526.0
SK01,2009,594966.0
SK02,2009,1845563.0
SK03,2009,1349903.0
SK04,2009,1591969.0
TR10,2009,12697164.0
TR21,2009,1502358.0
TR22,2009,1605067.0
TR31,2009,3795978.0
TR32,2009,2674760.0
TR33,2009,2914110.0
TR41,2009,3442871.0
TR42,2009,3136555.0
TR51,2009,4548939.0
TR52,2009,2200013.0
TR61,2009,2514175.0
TR62,2009,3629227.0
TR63,2009,2907289.0
TR71,2009,1492804.0
TR72,2009,2299704.0
TR81,2009,1020767.0
TR82,2009,737308.0
TR83,2009,2719954.0
TR90,2009,2507387.0
TRA1,2009,1061287.0
TRA2,2009,1140575.0
TRB1,2009,1623891.0
TRB2,2009,1994165.0
TRC1,2009,2318281.0
TRC2,2009,3067052.0
TRC3,2009,1965419.0
UKC1,2009,1165178.0
UKC2,2009,1407170.0
UKD1,2009,500823.0
UKD3,2009,2630100.0
UKD4,2009,1452056.0
UKD6,2009,895916.0
UKD7,2009,1493563.0
UKE1,2009,912723.0
UKE2,2009,787264.0
UKE3,2009,1319708.0
UKE4,2009,2191368.0
UKF1,2009,2076533.0
UKF2,2009,1676611.0
UKF3,2009,703231.0
UKG1,2009,1284388.0
UKG2,2009,1551138.0
UKG3,2009,2676535.0
UKH1,2009,2341273.0
UKH2,2009,1688942.0
UKH3,2009,1699785.0
UKI3,2009,1074595.0
UKI4,2009,2032253.0
UKI5,2009,1689986.0
UKI6,2009,1197733.0
UKI7,2009,1883357.0
UKJ1,2009,2221257.0
UKJ2,2009,2686149.0
UKJ3,2009,1862903.0
UKJ4,2009,1688611.0
UKK1,2009,2307856.0
UKK2,2009,1255012.0
UKK3,2009,527976.0
UKK4,2009,1125102.0
UKL1,2009,1919910.0
UKL2,2009,1112230.0
UKM5,2009,463461.0
UKM6,2009,460799.0
UKN0,2009,1786187.0
AT11,2010,283697.0
AT12,2010,1605897.0
AT13,2010,1689995.0
AT21,2010,557998.0
AT22,2010,1205045.0
AT31,2010,1409253.0
AT32,2010,526730.0
AT33,2010,704662.0
AT34,2010,368366.0
BE10,2010,1089538.0
BE21,2010,1744862.0
BE22,2010,838505.0
BE23,2010,1432326.0
BE24,2010,1076924.0
BE25,2010,1159366.0
BE31,2010,379515.0
BE32,2010,1309880.0
BE33,2010,1067685.0
BE34,2010,269023.0
BE35,2010,472281.0
BG31,2010,865332.0
BG32,2010,873801.0
BG33,2010,971932.0
BG34,2010,1087181.0
BG41,2010,2132634.0
BG42,2010,1490886.0
CH01,2010,1462210.0
CH02,2010,1741923.0
CH03,2010,1060753.0
CH04,2010,1351297.0
CH05,2010,1094202.0
CH06,2010,739701.0
CH07,2010,335720.0
CY00,2010,819140.0
CZ01,2010,1227932.0
CZ02,2010,1247330.0
CZ03,2010,1205834.0
CZ04,2010,1133425.0
CZ05,2010,1506467.0
CZ06,2010,1671993.0
CZ07,2010,1229931.0
CZ08,2010,1239176.0
DE11,2010,4000848.0
DE12,2010,2740503.0
DE13,2010,2196018.0
DE14,2010,1807552.0
DE21,2010,4346465.0
DE22,2010,1189194.0
DE23,2010,1081417.0
DE24,2010,1076400.0
DE25,2010,1710145.0
DE26,2010,1321957.0
DE27,2010,1784753.0
DE30,2010,3442675.0
DE40,2010,2511525.0
DE50,2010,661716.0
DE60,2010,1774224.0
DE71,2010,3792941.0
DE72,2010,1044269.0
DE73,2010,1224741.0
DE80,2010,1651216.0
